totalAmount,id,products,userId
{'N': '0'},{'S': '2d83ef9a-aa63-4253-97c1-dad426956390'},"{'L': [{'M': {'productId': {'S': '5d0f6935-d94f-44d4-95d0-fdab6b5b50a4'}, 'quantity': {'N': '1'}}}, {'M': {'productId': {'S': 'be78d5a2-774a-480c-8370-0d1a4e4a62c1'}, 'quantity': {'N': '2'}}}, {'M': {'productId': {'S': '1efaecf3-56fb-4abc-8fa6-8cc0520c15c3'}, 'quantity': {'N': '3'}}}, {'M': {'productId': {'S': 'fffdf35d-2ba9-41f3-823f-01cd094965e0'}, 'quantity': {'N': '1'}}}]}",{'S': 'b30ea24a-0af3-4327-83e9-21f7d39e68d8'}
{'N': '0'},{'S': 'eddca3bc-caa2-4043-8f3b-b02616ffd29f'},"{'L': [{'M': {'productId': {'S': 'd24e729f-3111-4364-a3d2-210c5da3febb'}, 'quantity': {'N': '2'}}}]}",{'S': '57eea59d-1136-462e-ae40-910e26f79168'}
{'N': '0'},{'S': '5f96531f-7bdb-44c9-984f-916282ee9879'},"{'L': [{'M': {'productId': {'S': 'ab8cd362-6dbd-4fd5-a2bc-6db57ec5b59d'}, 'quantity': {'N': '4'}}}, {'M': {'productId': {'S': '1de8bff6-6986-4a95-ae8b-7bd41296f3ae'}, 'quantity': {'N': '4'}}}, {'M': {'productId': {'S': '8a9e5bda-ad32-47fd-842b-773c5c5b67f7'}, 'quantity': {'N': '1'}}}, {'M': {'productId': {'S': 'c21a4257-afe6-4447-ab6a-d29618ee8d8d'}, 'quantity': {'N': '3'}}}]}",{'S': '4b02147f-fd02-46a8-9bd2-98bed9fe64c6'}
{'N': '0'},{'S': '006265f1-9fbd-48c5-aa41-ff98e6aa0ea6'},"{'L': [{'M': {'productId': {'S': '95ebdf10-bd0e-4288-b450-46fefd3204af'}, 'quantity': {'N': '1'}}}, {'M': {'productId': {'S': 'fdfb3bc5-4684-478a-86c9-0e34a4db42f8'}, 'quantity': {'N': '4'}}}, {'M': {'productId': {'S': 'bd884af0-b42a-45bb-b0b4-7156219caecd'}, 'quantity': {'N': '2'}}}]}",{'S': '57eea59d-1136-462e-ae40-910e26f79168'}
{'N': '0'},{'S': '51ce4bcf-6b5f-4d75-8c95-4f6afc323625'},"{'L': [{'M': {'productId': {'S': '27254a5c-ac7a-4031-8d02-0ff2834f6bd3'}, 'quantity': {'N': '2'}}}, {'M': {'productId': {'S': 'cd8bfb4c-7cd2-42a4-9705-e6a35f1a79aa'}, 'quantity': {'N': '2'}}}, {'M': {'productId': {'S': '2d1345eb-d630-48a8-9307-0f71bc8380e8'}, 'quantity': {'N': '1'}}}]}",{'S': '6751b8e7-7daf-419e-8476-82f54dc99190'}
{'N': '0'},{'S': '3d4f2c9e-67f8-4d80-9d51-82907e271d90'},"{'L': [{'M': {'productId': {'S': '16fe8ae3-21de-41b7-8a9b-df461feff8b1'}, 'quantity': {'N': '3'}}}, {'M': {'productId': {'S': '522f3760-5875-4712-978f-c00d37f03f27'}, 'quantity': {'N': '1'}}}]}",{'S': 'cd06ad9c-367c-41bd-8473-46a58b836e95'}
{'N': '0'},{'S': '01bcde22-2a34-4382-ab3a-c6aea899b1ff'},"{'L': [{'M': {'productId': {'S': '95ebdf10-bd0e-4288-b450-46fefd3204af'}, 'quantity': {'N': '1'}}}]}",{'S': 'aff2daf4-4a91-423e-ba1f-88ccc0589a0c'}
{'N': '0'},{'S': '0c2e760c-75e2-4140-a73b-2b5a5c535b7e'},"{'L': [{'M': {'productId': {'S': '2d1345eb-d630-48a8-9307-0f71bc8380e8'}, 'quantity': {'N': '1'}}}, {'M': {'productId': {'S': '8165bf7a-d3c7-466e-862d-babd9deb8001'}, 'quantity': {'N': '1'}}}, {'M': {'productId': {'S': 'fdfb3bc5-4684-478a-86c9-0e34a4db42f8'}, 'quantity': {'N': '3'}}}]}",{'S': '6751b8e7-7daf-419e-8476-82f54dc99190'}
{'N': '0'},{'S': 'b7f21226-4e0f-461b-a780-2c2cb6109aed'},"{'L': [{'M': {'productId': {'S': '62071cbb-1d66-40f3-9a03-7ec4df782a1f'}, 'quantity': {'N': '2'}}}, {'M': {'productId': {'S': 'be78d5a2-774a-480c-8370-0d1a4e4a62c1'}, 'quantity': {'N': '1'}}}]}",{'S': '4b02147f-fd02-46a8-9bd2-98bed9fe64c6'}
{'N': '0'},{'S': '21751667-f8c6-4834-bc45-d1680efc2892'},"{'L': [{'M': {'productId': {'S': 'be78d5a2-774a-480c-8370-0d1a4e4a62c1'}, 'quantity': {'N': '2'}}}]}",{'S': '2ea2c512-9b3f-4c2f-ae7c-f179621cccbc'}
{'N': '0'},{'S': '7c43165a-ecc5-464d-b1a7-de6e84a324db'},"{'L': [{'M': {'productId': {'S': '5d60a4e5-a052-4589-88c7-19fbf7745f98'}, 'quantity': {'N': '1'}}}, {'M': {'productId': {'S': '62071cbb-1d66-40f3-9a03-7ec4df782a1f'}, 'quantity': {'N': '4'}}}, {'M': {'productId': {'S': '94983fec-470b-4105-a113-d75830cce0ab'}, 'quantity': {'N': '3'}}}, {'M': {'productId': {'S': '6557a4a9-c06b-4c43-9b81-16453ef20a13'}, 'quantity': {'N': '1'}}}]}",{'S': 'b6463b72-650f-46d8-8c6e-ccdd88a584b6'}
{'N': '0'},{'S': '17e4517a-6498-4043-ac21-ceb0ae60bd9b'},"{'L': [{'M': {'productId': {'S': '56f03f7c-9111-44a3-bdd2-2457252034f3'}, 'quantity': {'N': '1'}}}]}",{'S': '57eea59d-1136-462e-ae40-910e26f79168'}
{'N': '0'},{'S': '8c21b251-ae6a-4d70-99c4-b40111a92b14'},"{'L': [{'M': {'productId': {'S': '1de8bff6-6986-4a95-ae8b-7bd41296f3ae'}, 'quantity': {'N': '4'}}}]}",{'S': '4cd2f3df-56f4-49e8-a9c7-d1bda618ed57'}
{'N': '0'},{'S': '3a925678-1b5f-4cdd-865b-27f4ae9846b6'},"{'L': [{'M': {'productId': {'S': '5d60a4e5-a052-4589-88c7-19fbf7745f98'}, 'quantity': {'N': '2'}}}, {'M': {'productId': {'S': '95ebdf10-bd0e-4288-b450-46fefd3204af'}, 'quantity': {'N': '4'}}}]}",{'S': 'b6463b72-650f-46d8-8c6e-ccdd88a584b6'}
{'N': '0'},{'S': '4dcc9dd8-225b-4e7e-924a-54e119e5aa51'},"{'L': [{'M': {'productId': {'S': '8165bf7a-d3c7-466e-862d-babd9deb8001'}, 'quantity': {'N': '4'}}}, {'M': {'productId': {'S': '16fe8ae3-21de-41b7-8a9b-df461feff8b1'}, 'quantity': {'N': '3'}}}]}",{'S': 'd07bddbf-261f-42cf-91a3-f230e56b3f7b'}
{'N': '0'},{'S': '6e1af0f5-1474-4b26-834c-3af1f22573c0'},"{'L': [{'M': {'productId': {'S': '96dcddba-6f77-4f24-aaef-15b9a8f6807e'}, 'quantity': {'N': '3'}}}, {'M': {'productId': {'S': '1de8bff6-6986-4a95-ae8b-7bd41296f3ae'}, 'quantity': {'N': '2'}}}]}",{'S': 'b6463b72-650f-46d8-8c6e-ccdd88a584b6'}
{'N': '0'},{'S': '1b7c91ed-993b-44a7-a9a6-a955251f0349'},"{'L': [{'M': {'productId': {'S': 'be78d5a2-774a-480c-8370-0d1a4e4a62c1'}, 'quantity': {'N': '1'}}}, {'M': {'productId': {'S': '5d60a4e5-a052-4589-88c7-19fbf7745f98'}, 'quantity': {'N': '3'}}}, {'M': {'productId': {'S': '8b4dec03-c4a6-469a-b514-6705f01df75e'}, 'quantity': {'N': '2'}}}, {'M': {'productId': {'S': 'cfd91268-4da5-4fa7-ad23-4b8763477a2c'}, 'quantity': {'N': '3'}}}]}",{'S': '6ba38195-e12d-4950-8f94-002c0d566867'}
{'N': '0'},{'S': '2743d418-6217-4c6f-a59d-ab7f9d2e7aee'},"{'L': [{'M': {'productId': {'S': 'fffdf35d-2ba9-41f3-823f-01cd094965e0'}, 'quantity': {'N': '4'}}}, {'M': {'productId': {'S': 'cd8bfb4c-7cd2-42a4-9705-e6a35f1a79aa'}, 'quantity': {'N': '3'}}}]}",{'S': 'aff2daf4-4a91-423e-ba1f-88ccc0589a0c'}
{'N': '0'},{'S': 'c62f7a81-f525-4a27-b818-c475f2a2b355'},"{'L': [{'M': {'productId': {'S': '56f03f7c-9111-44a3-bdd2-2457252034f3'}, 'quantity': {'N': '4'}}}]}",{'S': 'b34a855e-0fb2-4892-ad6d-5c08577abf01'}
{'N': '0'},{'S': 'ba764161-a51c-4c4d-a825-12ab8b5f412c'},"{'L': [{'M': {'productId': {'S': '8b4dec03-c4a6-469a-b514-6705f01df75e'}, 'quantity': {'N': '4'}}}]}",{'S': '2ea2c512-9b3f-4c2f-ae7c-f179621cccbc'}
{'N': '0'},{'S': '1acd446b-5666-4c06-b3f3-18f53abfb4ec'},"{'L': [{'M': {'productId': {'S': 'fdfb3bc5-4684-478a-86c9-0e34a4db42f8'}, 'quantity': {'N': '2'}}}, {'M': {'productId': {'S': '1de8bff6-6986-4a95-ae8b-7bd41296f3ae'}, 'quantity': {'N': '4'}}}]}",{'S': '6751b8e7-7daf-419e-8476-82f54dc99190'}
{'N': '0'},{'S': '5a879ca2-cd07-4125-a4d9-fda09278cbec'},"{'L': [{'M': {'productId': {'S': '96dcddba-6f77-4f24-aaef-15b9a8f6807e'}, 'quantity': {'N': '3'}}}, {'M': {'productId': {'S': 'fdfb3bc5-4684-478a-86c9-0e34a4db42f8'}, 'quantity': {'N': '2'}}}, {'M': {'productId': {'S': '1de8bff6-6986-4a95-ae8b-7bd41296f3ae'}, 'quantity': {'N': '1'}}}]}",{'S': 'b30ea24a-0af3-4327-83e9-21f7d39e68d8'}
{'N': '0'},{'S': 'bf996059-8dab-4689-9f75-8d9831d2b4c1'},"{'L': [{'M': {'productId': {'S': '5d0f6935-d94f-44d4-95d0-fdab6b5b50a4'}, 'quantity': {'N': '1'}}}, {'M': {'productId': {'S': '3fdb58ff-b4ce-4a25-8457-1ea0f38e1831'}, 'quantity': {'N': '2'}}}]}",{'S': 'aff2daf4-4a91-423e-ba1f-88ccc0589a0c'}
{'N': '0'},{'S': '7c76119a-0942-4e50-98e7-4704cc9da0c6'},"{'L': [{'M': {'productId': {'S': 'd24e729f-3111-4364-a3d2-210c5da3febb'}, 'quantity': {'N': '3'}}}, {'M': {'productId': {'S': '2ec90391-a901-4ece-92d6-8328e3546e24'}, 'quantity': {'N': '2'}}}]}",{'S': '888cc892-afd3-45e1-ab1c-ac98d58e934b'}
{'N': '0'},{'S': '4f6b131b-981b-44b2-bb31-d0a539b24e3c'},"{'L': [{'M': {'productId': {'S': '6557a4a9-c06b-4c43-9b81-16453ef20a13'}, 'quantity': {'N': '4'}}}, {'M': {'productId': {'S': '4e544aa2-9fb8-4fc3-9b5f-1efe995983b4'}, 'quantity': {'N': '1'}}}, {'M': {'productId': {'S': '1de8bff6-6986-4a95-ae8b-7bd41296f3ae'}, 'quantity': {'N': '2'}}}, {'M': {'productId': {'S': '8b4dec03-c4a6-469a-b514-6705f01df75e'}, 'quantity': {'N': '4'}}}]}",{'S': '4b02147f-fd02-46a8-9bd2-98bed9fe64c6'}
{'N': '0'},{'S': 'ae525497-129a-4b76-bdca-5953128cd970'},"{'L': [{'M': {'productId': {'S': '4e544aa2-9fb8-4fc3-9b5f-1efe995983b4'}, 'quantity': {'N': '1'}}}, {'M': {'productId': {'S': 'b0b7c66e-5be4-460f-afef-43bc0d8e0dfc'}, 'quantity': {'N': '1'}}}, {'M': {'productId': {'S': 'cfd91268-4da5-4fa7-ad23-4b8763477a2c'}, 'quantity': {'N': '2'}}}]}",{'S': 'd07bddbf-261f-42cf-91a3-f230e56b3f7b'}
{'N': '0'},{'S': 'dc58a5a8-10a4-408d-8344-8044fb9d0f11'},"{'L': [{'M': {'productId': {'S': 'bd884af0-b42a-45bb-b0b4-7156219caecd'}, 'quantity': {'N': '3'}}}]}",{'S': 'aff2daf4-4a91-423e-ba1f-88ccc0589a0c'}
{'N': '0'},{'S': '149860b9-775e-4053-a9f8-33c169bf49f3'},"{'L': [{'M': {'productId': {'S': '1efaecf3-56fb-4abc-8fa6-8cc0520c15c3'}, 'quantity': {'N': '1'}}}]}",{'S': '57eea59d-1136-462e-ae40-910e26f79168'}
{'N': '0'},{'S': '9c8f2e50-d280-4a3b-8c9c-d77d0433829f'},"{'L': [{'M': {'productId': {'S': 'fffdf35d-2ba9-41f3-823f-01cd094965e0'}, 'quantity': {'N': '4'}}}, {'M': {'productId': {'S': 'cd8bfb4c-7cd2-42a4-9705-e6a35f1a79aa'}, 'quantity': {'N': '3'}}}, {'M': {'productId': {'S': 'fffdf35d-2ba9-41f3-823f-01cd094965e0'}, 'quantity': {'N': '2'}}}]}",{'S': '6ba38195-e12d-4950-8f94-002c0d566867'}
{'N': '0'},{'S': 'e3b199b1-d461-443d-891c-135f86186597'},"{'L': [{'M': {'productId': {'S': '16fe8ae3-21de-41b7-8a9b-df461feff8b1'}, 'quantity': {'N': '4'}}}]}",{'S': '4cd2f3df-56f4-49e8-a9c7-d1bda618ed57'}
{'N': '0'},{'S': '816f6266-5057-4048-b64c-8dcca2912c14'},"{'L': [{'M': {'productId': {'S': 'd24e729f-3111-4364-a3d2-210c5da3febb'}, 'quantity': {'N': '2'}}}, {'M': {'productId': {'S': '5d0f6935-d94f-44d4-95d0-fdab6b5b50a4'}, 'quantity': {'N': '4'}}}]}",{'S': 'fcea5204-b631-40bd-a005-6c8ebf1f8ce5'}
{'N': '0'},{'S': 'ec03c078-4a70-466f-b599-b17902ad3e78'},"{'L': [{'M': {'productId': {'S': 'cd8bfb4c-7cd2-42a4-9705-e6a35f1a79aa'}, 'quantity': {'N': '2'}}}, {'M': {'productId': {'S': '2d1345eb-d630-48a8-9307-0f71bc8380e8'}, 'quantity': {'N': '2'}}}, {'M': {'productId': {'S': '4e544aa2-9fb8-4fc3-9b5f-1efe995983b4'}, 'quantity': {'N': '2'}}}, {'M': {'productId': {'S': '56f03f7c-9111-44a3-bdd2-2457252034f3'}, 'quantity': {'N': '1'}}}]}",{'S': 'd07bddbf-261f-42cf-91a3-f230e56b3f7b'}
{'N': '0'},{'S': '64a4b93e-9db8-4d21-aadc-6228bcbdabf3'},"{'L': [{'M': {'productId': {'S': '8a9e5bda-ad32-47fd-842b-773c5c5b67f7'}, 'quantity': {'N': '4'}}}]}",{'S': 'fcea5204-b631-40bd-a005-6c8ebf1f8ce5'}
